1016.3;2.6;96;0.8
1016.0;2.5;96;0.8
1016.1;2.3;96;0.8
1015.7;2.4;96;0.8
1016.5;2.8;96;1.0
1016.9;2.7;96;1.0
1016.5;2.2;96;1.2
1016.9;1.6;96;1.2
1016.8;1.0;96;1.2
1017.1;0.1;95;1.2
1016.9;-0.5;96;1.2
1016.6;-0.8;96;1.2
1016.5;-0.9;96;1.2
1016.4;-1.1;96;1.2
1016.4;-1.4;96;1.2
1016.5;-1.0;96;1.2
1016.0;-0.7;96;1.2
1015.9;0.2;96;1.2
1015.1;1.1;96;1.2
1014.9;1.1;96;1.2
1015.3;0.5;96;1.2
1015.3;0.2;96;1.2
1016.4;0.0;96;1.2
1015.9;0.1;96;1.2
1015.6;0.4;96;1.2
1015.2;0.7;96;1.2
1015.0;0.6;96;1.2
1015.0;0.7;96;1.2
1015.8;1.3;96;1.2
1015.6;1.4;96;1.2
1016.0;1.1;96;1.2
1016.7;0.7;96;1.2
1016.7;0.5;96;1.4
1016.8;0.3;97;1.4
1016.5;0.4;97;1.4
1016.9;0.6;97;1.4
1017.4;0.5;97;1.4
1017.6;0.6;97;1.4
1018.0;0.6;97;1.4
1018.2;0.6;97;1.4
1018.4;0.5;97;1.4
1018.4;0.6;97;1.4
1019.0;0.7;97;1.4
1019.2;0.6;97;1.4
1019.8;0.4;97;1.4
1020.8;0.3;97;1.4
1021.2;0.6;97;1.4
1021.7;0.8;97;1.4
1021.9;1.3;97;1.4
1021.9;1.7;97;1.4
1021.8;1.9;97;1.4
1021.6;2.3;96;1.4
1021.4;2.7;96;1.4
1021.7;2.5;95;1.4
1021.6;2.2;95;1.4
1021.5;1.8;95;1.4
1021.5;1.6;95;1.4
1020.9;1.5;95;1.6
1020.6;1.4;95;1.8
1020.2;1.3;95;2.0
1019.4;2.0;96;2.2
1018.6;2.2;96;2.2
1018.0;2.4;96;2.2
1017.3;2.6;96;2.2
1017.0;2.3;96;2.2
1016.1;2.2;96;2.2
1015.6;2.3;96;2.2
1015.2;2.1;96;2.2
1014.7;2.1;96;2.2
1014.5;2.3;96;2.2
1014.2;2.7;96;2.2
1014.1;3.0;96;2.2
1013.3;3.6;96;2.2
1012.5;4.0;96;2.2
1011.5;4.2;96;2.2
1010.6;4.3;96;2.2
1010.5;4.1;96;2.2
1010.4;3.5;96;2.2
1010.5;2.9;96;2.2
1010.4;2.6;96;2.2
1010.6;2.6;96;2.2
1010.9;2.5;96;2.2
1011.3;2.4;96;2.2
1012.0;2.2;96;2.2
1012.7;2.0;96;2.2
1013.4;1.8;96;2.2
1013.2;1.5;96;2.2
1013.6;1.8;94;2.2
1014.4;2.3;93;2.2
1014.9;2.6;91;2.2
1015.1;3.2;91;2.2
1015.3;3.9;90;2.2
1015.5;4.1;89;2.2
1015.7;4.3;89;2.2
1015.9;4.4;90;2.2
1016.3;5.8;86;2.2
1016.9;7.0;82;2.2
1017.2;7.6;80;2.2
1017.2;8.0;76;2.2
1017.2;7.7;78;2.2
1018.0;6.8;80;2.2
1018.3;6.2;81;2.2
1018.7;5.7;81;2.2
1019.0;4.8;82;2.2
1018.7;4.4;82;2.2
1018.4;4.7;82;2.2
1018.1;5.1;79;2.2
1018.1;4.8;81;2.2
1017.7;4.2;85;2.2
1016.9;3.4;88;2.4
1015.9;2.9;91;2.6
1014.9;2.7;93;2.6
1013.8;2.8;94;3.2
1013.0;2.9;95;3.4
1012.1;2.9;95;4.8
1011.4;3.2;96;6.6
1011.5;6.6;96;8.6
1011.5;7.0;96;11.2
1011.5;7.1;96;11.4
1011.8;8.0;95;11.4
1011.6;9.2;88;11.4
1011.5;9.8;85;11.4
1011.4;9.8;85;11.4
1011.5;9.2;89;11.6
1011.8;8.6;92;13.2
1011.9;8.1;94;15.2
1012.1;7.8;95;17.0
1012.2;7.9;96;19.0
1012.2;7.8;96;20.2
1012.1;8.3;96;20.6
1012.2;8.8;96;21.4
1012.1;9.2;96;21.4
1012.1;9.4;96;22.2
1012.2;9.7;94;22.2
1012.0;9.8;92;22.2
1012.5;9.9;92;22.2
1012.4;10.4;90;22.2
1012.4;10.5;88;22.2
1012.5;10.6;88;22.2
1013.0;10.9;88;22.2
1013.5;11.0;87;22.2
1013.9;10.8;89;22.2
1014.0;10.6;92;23.2
1014.3;10.9;92;23.2
1014.5;11.1;91;23.4
1014.5;11.6;88;23.4
1014.3;12.7;84;23.4
1014.5;12.6;83;23.4
1014.6;12.3;83;23.4
1015.0;11.4;85;23.4
1015.5;11.0;85;23.4
1015.8;11.3;84;23.4
1016.0;11.1;84;23.4
1015.7;10.8;86;23.4
1015.5;10.8;82;23.4
1015.3;9.9;83;23.4
1015.0;9.5;85;23.4
1014.7;9.9;83;23.4
1014.3;9.7;83;23.4
1014.4;9.3;83;23.4
1014.9;9.5;84;23.4
1015.6;9.5;80;23.4
1015.3;9.2;79;23.4
1015.5;9.7;78;23.4
1015.7;9.2;79;23.4
1016.2;9.3;79;23.4
1017.7;9.1;83;23.4
1019.0;9.7;80;23.4
1020.1;10.9;75;23.4
1020.8;10.8;75;23.4
1021.1;11.2;71;23.4
1022.0;10.2;70;23.4
1022.7;9.6;72;23.4
1023.0;9.3;71;23.4
1024.2;8.7;71;23.4
1024.6;8.2;76;23.4
1024.7;8.1;75;23.4
1025.4;7.2;77;23.4
1025.6;6.7;79;23.4
1025.8;7.0;79;23.4
1026.0;7.0;77;23.4
1026.3;5.3;84;23.4
1026.4;4.3;87;23.4
1026.7;4.0;90;23.4
1026.5;3.2;90;23.4
1026.5;2.9;93;23.4
1026.3;3.6;94;23.4
1026.5;4.6;95;23.4
1026.7;6.3;89;23.4
